16,0.5,0.0001,0.01,50,pokec1,1,63.0,BIND_gcn
128,0.4,0.001,0.001,200,pokec1,1,63.0,BIND_gcn
128,0.6,1e-05,0.0001,80,pokec1,1,64.0,BIND_gcn
4,0.5,1e-05,1e-05,1000,pokec1,1,0.6313315926892951,BIND_gcn
16,0.6,0.0001,1e-05,50,pokec1,3,0.6558746736292428,BIND_gcn
64,0.3,0.01,0.001,80,pokec1,4,0.64177545691906,BIND_gcn
4,0.5,0.0001,0.01,80,pokec1,2,0.6172323759791123,BIND_gcn
4,0.4,0.0001,1e-05,60,pokec1,5,0.6308093994778068,BIND_gcn
4,0.7,0.0001,0.01,1000,pokec1,1,0.6469973890339425,BIND_gcn
64,0.7,0.0001,0.01,10,pokec1,3,0.6621409921671018,BIND_gat
128,0.7,0.0001,1e-05,10,pokec1,4,0.6464751958224543,BIND_gat
128,0.7,0.0001,0.01,10,pokec1,1,0.6527415143603132,BIND_gat
64,0.3,0.0001,0.0001,200,pokec1,5,0.6344647519582245,BIND_gat
128,0.6,0.0001,1e-05,100,pokec1,2,0.6297650130548302,BIND_gat
128,0.7,1e-05,0.01,1000,pokec1,1,0.6543080939947781,BIND_sage
16,0.6,0.01,0.01,25,pokec1,2,0.627154046997389,BIND_sage
16,0.7,0.01,0.001,200,pokec1,3,0.6616187989556136,BIND_sage
128,0.7,0.0001,0.01,50,pokec1,4,0.64177545691906,BIND_sage
128,0.6,1e-05,0.0001,60,pokec1,5,0.6360313315926893,BIND_sage
